0.0221848, 0.0102691, 0.00629405, -0.0208268, -0.00860207, 0.00609242
0.0162111, 0.0107111, 0.00278744, -0.0155541, -0.00939634, 0.00265671
0.00967768, 0.00913386, 0.00318853, -0.00912925, -0.00826411, 0.00312395
0.00177168, 0.0102356, -0.00485215, -0.000267537, -0.00993692, -0.00405646
-0.0135153, 0.0101688, -0.00866633, 0.0112631, -0.0101736, -0.00691132
-0.0206557, 0.00986406, -0.0094911, 0.0180502, -0.0101979, -0.00821294
-0.0265569, 0.00756579, -0.00660826, 0.0232145, -0.00816918, -0.00518486
-0.0296028, 0.00594395, -0.00520467, 0.0260994, -0.00666905, -0.00397182
-0.0275999, 0.00498393, -0.00372081, 0.0240641, -0.00580667, -0.00265406
-0.0247929, 0.00398823, -0.00210448, 0.0214684, -0.00394296, -0.000824163
-0.0197545, 0.00265633, -0.00117389, 0.016992, -0.00348467, -0.000552884
-0.0151147, 0.00194811, -0.000333916, 0.0130073, -0.00262122, 4.07644e-05
-0.0105557, 0.00139756, 0.00206407, 0.00906849, -0.00188513, 0.00231435
-0.000883834, 0.00255834, 0.00229781, 0.000575011, -0.00279787, 0.0022935
0.0142198, 0.00433263, 0.00170749, -0.0130782, -0.00382061, 0.00152304
0.0265475, 0.00531573, 0.0030391, -0.0234392, -0.00480629, 0.00153683
0.0329358, 0.00688797, 0.0033154, -0.0287282, -0.00595069, 0.00248313
0.0352419, 0.00871098, 0.00327192, -0.0318665, -0.0072341, 0.0025889
0.0337388, 0.00955672, 0.00418035, -0.0311518, -0.00829226, 0.00321165
0.0279763, 0.0103907, 0.00391697, -0.0259146, -0.00883399, 0.00372421
0.0181134, 0.0123587, 0.00254633, -0.0171395, -0.0103372, 0.00303275
0.00839784, 0.0116673, 0.00393544, -0.00786438, -0.0110865, 0.00373792
-0.00102306, 0.0121608, 0.00431762, -0.000249641, -0.0113479, 0.00436014
-0.0125658, 0.0118406, 0.00717559, 0.00927341, -0.0111626, 0.00683312
-0.0185303, 0.0123625, 0.00584499, 0.0150311, -0.0118864, 0.0057028
-0.0203385, 0.01287, 0.00296161, 0.0162896, -0.0125304, 0.00349451
-0.0191277, 0.0140171, 0.00132297, 0.0161487, -0.0134047, 0.00200199
-0.0207343, 0.0144326, 0.000576422, 0.0169693, -0.0135964, 0.00139075
-0.0210998, 0.0148267, 0.000621079, 0.0175371, -0.0140535, 0.00164892
-0.0212534, 0.0146507, 0.0010583, 0.0177313, -0.0138529, 0.00186553
-0.0194338, 0.014207, 0.00232686, 0.0161448, -0.0136954, 0.00308759
-0.0139026, 0.0144373, 0.00162725, 0.0110687, -0.0136862, 0.00193955
0.000870361, 0.0129791, 0.00499621, -0.00176835, -0.0116413, 0.0052446
0.0127994, 0.0133684, 0.00419145, -0.0122854, -0.0123036, 0.00357636
0.0205592, 0.0127155, 0.00498564, -0.0193985, -0.0113648, 0.00424793
0.0247387, 0.0126924, 0.00462014, -0.0227326, -0.011594, 0.0042397
